,Latitude,Longitude
0,39.835028,-75.006661
1,39.83506,-75.006689
2,39.83532,-75.006971
3,39.835391,-75.007059
4,39.835601,-75.007302
5,39.835997,-75.00779
6,39.836101,-75.007919
7,39.83659,-75.008522
8,39.836795,-75.008782
9,39.837185,-75.009278
10,39.837476,-75.009647
11,39.837761,-75.010009
12,39.837986,-75.0102969
13,39.838054,-75.010384
14,39.838375,-75.010796
15,39.8387509,-75.0112784
16,39.838782,-75.011318
17,39.838925,-75.011501
18,39.8391594,-75.0117865
19,39.8393281,-75.0120036
20,39.8393515,-75.0120315
21,39.839494,-75.012231
22,39.8396339,-75.0124097
23,39.8396615,-75.012445
24,39.8398699,-75.0127112
25,39.839937,-75.012797
26,39.840055,-75.012947
27,39.8400911,-75.0129924
28,39.8403962,-75.0133764
29,39.8405704,-75.0135957
30,39.840634,-75.013676
31,39.8409277,-75.0140544
32,39.841199,-75.014404
33,39.841528,-75.014822
34,39.8416048,-75.0149164
35,39.8417555,-75.0151089
36,39.8418392,-75.0152157
37,39.841899,-75.015292
38,39.841971,-75.015384
39,39.8421722,-75.0156397
40,39.842255,-75.015745
41,39.8423441,-75.0158577
42,39.842432,-75.015969
43,39.8426321,-75.0162231
44,39.842647,-75.016242
45,39.8427529,-75.0163764
46,39.8430481,-75.0167475
47,39.8431782,-75.0169146
48,39.84327,-75.0170324
49,39.8434919,-75.0173139
50,39.843559,-75.017399
51,39.8436296,-75.0174843
52,39.8438274,-75.0177234
53,39.84388,-75.017787
54,39.8439156,-75.01783
55,39.8440235,-75.0179604
56,39.844254,-75.018239
57,39.8449197,-75.0190444
58,39.845431,-75.019663
59,39.845607,-75.019843
60,39.845707,-75.019925
61,39.845877,-75.020065
62,39.8463278,-75.02037
63,39.846347,-75.020383
64,39.846921,-75.02079
65,39.8472249,-75.0210096
66,39.84757,-75.021259
67,39.8480353,-75.0216027
68,39.848139,-75.02167
69,39.848284,-75.021775
70,39.848573,-75.021983
71,39.848823,-75.0221776
72,39.8489169,-75.0222507
73,39.8489903,-75.0223078
74,39.8492836,-75.0225362
75,39.8495863,-75.0227718
76,39.849715,-75.022872
77,39.8503618,-75.0233716
78,39.850792,-75.023704
79,39.8511448,-75.0239761
80,39.851626,-75.0243472
81,39.851749,-75.024442
82,39.851855,-75.024524
83,39.8520966,-75.0247105
84,39.852381,-75.02493
85,39.85247,-75.024998
86,39.8524948,-75.0250172
87,39.852621,-75.025115
88,39.8527907,-75.0252463
89,39.8529711,-75.0253858
90,39.8530004,-75.0254085
91,39.853089,-75.025477
92,39.8531555,-75.0255286
93,39.8534932,-75.0257907
94,39.8537839,-75.0260158
95,39.8539687,-75.026159
96,39.8542067,-75.0263434
97,39.8544719,-75.0265488
98,39.854764,-75.026775
99,39.8549134,-75.0268936
100,39.8550167,-75.0269756
101,39.8550706,-75.0270182
102,39.8554524,-75.0273199
103,39.8556051,-75.0274414
104,39.8557565,-75.0275603
105,39.8558541,-75.0276375
106,39.856214,-75.027922
107,39.856694,-75.028335
108,39.856787,-75.028417
109,39.8569455,-75.0285936
110,39.8572095,-75.0288876
111,39.857323,-75.029014
112,39.857446,-75.02915
113,39.858042,-75.0298055
114,39.8583009,-75.0300903
115,39.8585229,-75.0303345
116,39.8586723,-75.0304988
117,39.858687,-75.030515
118,39.8588708,-75.030713
119,39.858985,-75.030836
120,39.8590344,-75.0308892
121,39.8594517,-75.0313387
122,39.8594796,-75.0313687
123,39.8597505,-75.0316605
124,39.859894,-75.031815
125,39.8602618,-75.0322202
126,39.8602941,-75.0322558
127,39.8603606,-75.032329
128,39.8605436,-75.0325306
129,39.860721,-75.0327261
130,39.8608682,-75.0328882
131,39.8609613,-75.0329907
132,39.8610766,-75.0331178
133,39.861176,-75.0332272
134,39.861272,-75.033333
135,39.861445,-75.033513
136,39.861562,-75.033656
137,39.8616878,-75.0337827
138,39.861833,-75.033929
139,39.862003,-75.0341176
140,39.8620941,-75.0342187
141,39.8622521,-75.034394
142,39.862444,-75.034607
143,39.862601,-75.0347797
144,39.862617,-75.0347973
145,39.8628083,-75.0350076
146,39.862829,-75.0350304
147,39.8629566,-75.035186
148,39.8631315,-75.0353746
149,39.8632381,-75.0354895
150,39.8636662,-75.035932
151,39.8638017,-75.0360721
152,39.864677,-75.03703
153,39.8647266,-75.0370829
154,39.8650218,-75.037398
155,39.865284,-75.037678
156,39.865665,-75.038098
157,39.866461,-75.038954
158,39.8665113,-75.0390076
159,39.8668122,-75.0393276
160,39.8669378,-75.0394613
161,39.866997,-75.0395243
162,39.8671242,-75.0396617
163,39.8673452,-75.0399004
164,39.8675652,-75.0401382
165,39.8678022,-75.0403942
166,39.868175,-75.040797
167,39.8686435,-75.0413057
168,39.868885,-75.041568
169,39.8690178,-75.0417121
170,39.86939,-75.0421163
171,39.8696495,-75.0423927
172,39.8699686,-75.0427445
173,39.8706167,-75.0434501
174,39.8708511,-75.0437052
175,39.870884,-75.043741
176,39.8709278,-75.0437882
177,39.870961,-75.043824
178,39.8710331,-75.0439022
179,39.8710487,-75.0439191
180,39.8711191,-75.0439955
181,39.871159,-75.044037
182,39.8711922,-75.0440715
183,39.8714591,-75.0443493
184,39.8715168,-75.0444094
185,39.8717061,-75.0446323
186,39.8717154,-75.0446423
187,39.871786,-75.044719
188,39.871969,-75.0449164
189,39.8721933,-75.0451584
190,39.872309,-75.0452833
191,39.8725579,-75.0455518
